Nov-96,Assault,11/22/13 21:57,200 Block SANTA MARGARITA AV,Menlo Park Police Department,11/22/13,21:57
1-Nov,Breaking & Entering,11/23/13 22:00,1300 Block N LEMON AV,Menlo Park Police Department,11/23/13,22:00
13-Nov,Breaking & Entering,11/24/13 2:00,700 Block EL CAMINO REAL,Menlo Park Police Department,11/24/13,2:00
Nov-37,Theft,11/26/13 17:00,1500 Block EL CAMINO REAL,Menlo Park Police Department,11/26/13,17:00
Nov-64,Theft,11/29/13 0:00,LINFIELD DR & SHERWOOD WY,Menlo Park Police Department,11/29/13,0:00
Nov-73,Theft,11/30/13 3:42,1800 Block WHITE OAK DR,Menlo Park Police Department,11/30/13,3:42
Nov-98,Theft from Vehicle,10/3/13 3:00,1200 Block SANTA CRUZ AV,Menlo Park Police Department,10/3/13,3:00
10-Nov,Assault,10/4/13 18:37,800 Block MIDDLE AV,Menlo Park Police Department,10/4/13,18:37
15-Nov,Theft,10/5/13 8:00,1300 Block MILLS ST,Menlo Park Police Department,10/5/13,8:00
Nov-35,Theft,10/7/13 12:19,500 Block LAUREL ST,Menlo Park Police Department,10/7/13,12:19
Nov-55,Breaking & Entering,10/8/13 14:00,200 Block WAVERLEY ST,Menlo Park Police Department,10/8/13,14:00
Nov-70,Sexual Assault,10/10/13 0:00,2100 Block SANTA CRUZ AV,Menlo Park Police Department,10/10/13,0:00
Nov-76,Theft,10/10/13 23:55,400 Block OAK CT,Menlo Park Police Department,10/10/13,23:55
7-Nov,Theft from Vehicle,10/13/13 7:58,MARSH RD & BAYFRONT EX,Menlo Park Police Department,10/13/13,7:58
20-Nov,Theft,10/14/13 10:28,300 Block SHARON PARK DR,Menlo Park Police Department,10/14/13,10:28
30-Nov,Assault,10/14/13 19:41,1 Block MIDDLEFIELD RD,Menlo Park Police Department,10/14/13,19:41
Nov-49,Theft,10/16/13 13:05,1000 Block UNIVERSITY DR,Menlo Park Police Department,10/16/13,13:05
Nov-54,Theft of Vehicle,10/16/13 14:00,1100 Block EL CAMINO REAL,Menlo Park Police Department,10/16/13,14:00
Nov-80,Sexual Assault,10/17/13 0:00,400 Block POPE ST,Menlo Park Police Department,10/17/13,0:00
Nov-62,Assault,10/17/13 8:27,600 Block WILLOW RD,Menlo Park Police Department,10/17/13,8:27
Nov-64,Theft,10/17/13 14:00,300 Block MIDDLEFIELD RD,Menlo Park Police Department,10/17/13,14:00
Nov-77,Theft,10/18/13 14:30,800 Block SANTA CRUZ AV,Menlo Park Police Department,10/18/13,14:30
30-Nov,Theft from Vehicle,10/23/13 0:00,MENLO AV & CRANE ST,Menlo Park Police Department,10/23/13,0:00
Nov-49,Breaking & Entering,10/24/13 0:00,700 Block HOBART ST,Menlo Park Police Department,10/24/13,0:00
Nov-46,Assault,10/24/13 6:00,1200 Block CRANE ST,Menlo Park Police Department,10/24/13,6:00
Nov-43,Theft,10/24/13 23:00,200 Block E OKEEFE ST,Menlo Park Police Department,10/24/13,23:00
Nov-87,Assault with Deadly Weapon,10/28/13 12:18,300 Block WAVERLEY ST,Menlo Park Police Department,10/28/13,12:18
1-Nov,Robbery,10/29/13 12:25,700 Block SANTA CRUZ AV,Menlo Park Police Department,10/29/13,12:25
2-Nov,Breaking & Entering,10/29/13 13:25,1400 Block WOODLAND AV,Menlo Park Police Department,10/29/13,13:25
19-Nov,Theft,10/30/13 9:45,1100 Block EL CAMINO REAL,Menlo Park Police Department,10/30/13,9:45
18-Nov,Theft,10/30/13 11:45,400 Block EL CAMINO REAL,Menlo Park Police Department,10/30/13,11:45
30-Nov,Theft from Vehicle,10/30/13 17:10,1800 Block OAK KNOLL LN,Menlo Park Police Department,10/30/13,17:10
23-Nov,Theft,10/30/13 18:30,300 Block COTTON ST,Menlo Park Police Department,10/30/13,18:30
Nov-41,Breaking & Entering,10/31/13 13:40,800 Block PARTRIDGE AV,Menlo Park Police Department,10/31/13,13:40
Nov-44,Theft,9/2/13 20:34,300 Block SHARON PARK DR,Menlo Park Police Department,9/2/13,20:34
Nov-70,Breaking & Entering,9/4/13 0:00,800 Block WOODLAND AV,Menlo Park Police Department,9/4/13,0:00
Nov-69,Theft,9/4/13 0:00,1800 Block EL CAMINO REAL,Menlo Park Police Department,9/4/13,0:00
Nov-81,Breaking & Entering,9/5/13 3:50,1700 Block EL CAMINO REAL,Menlo Park Police Department,9/5/13,3:50
Nov-97,Theft,9/7/13 8:30,200 Block MARMONA DR,Menlo Park Police Department,9/7/13,8:30
21-Nov,Theft,9/10/13 13:43,500 Block EL CAMINO REAL,Menlo Park Police Department,9/10/13,13:43
28-Nov,Breaking & Entering,9/10/13 15:00,200 Block MIDDLEFIELD RD,Menlo Park Police Department,9/10/13,15:00
17-Nov,Theft,9/10/13 19:00,1 Block N PEDRO ST,Menlo Park Police Department,9/10/13,19:00
Nov-38,Theft,9/11/13 0:00,1 Block MIDDLEFIELD RD,Menlo Park Police Department,9/11/13,0:00
Nov-39,Theft,9/11/13 8:55,900 Block SANTA CRUZ AV,Menlo Park Police Department,9/11/13,8:55
Nov-42,Theft,9/11/13 9:30,500 Block LAUREL ST,Menlo Park Police Department,9/11/13,9:30
Nov-53,Breaking & Entering,9/11/13 14:50,200 Block MIDDLEFIELD RD,Menlo Park Police Department,9/11/13,14:50
Nov-35,Breaking & Entering,9/11/13 15:30,2000 Block SANTA CRUZ AV,Menlo Park Police Department,9/11/13,15:30
Nov-57,Theft,9/12/13 1:00,300 Block SHARON PARK DR,Menlo Park Police Department,9/12/13,1:00
Nov-52,Breaking & Entering,9/12/13 12:00,500 Block EL CAMINO REAL,Menlo Park Police Department,9/12/13,12:00
Nov-54,Breaking & Entering,9/12/13 14:45,100 Block LINFIELD DR,Menlo Park Police Department,9/12/13,14:45
Nov-59,Assault,9/12/13 22:43,600 Block SANTA CRUZ AV,Menlo Park Police Department,9/12/13,22:43
Nov-66,Breaking & Entering,9/13/13 23:00,300 Block OLIVE ST,Menlo Park Police Department,9/13/13,23:00
Nov-77,Assault,9/14/13 20:30,800 Block ROBLE AV,Menlo Park Police Department,9/14/13,20:30
Nov-89,Theft,9/15/13 12:30,700 Block SANTA CRUZ AV,Menlo Park Police Department,9/15/13,12:30
